SUBJECT	VERB	OBJECT	typicality	mean_rat	std_rat	sentence	computed_score	best_completions	baseline_score
astronaut	touch	guitar	AT	2.0	1.14	The astronaut touched the guitar .	5.533945659408346e-05	button_(0.11115773);screen_(0.054303527);object_(0.032805964);surface_(0.028125158);sphere_(0.022287268);	2.7022018912248313e-05
child	open	congress	AT	1.5	0.67	The child opened the congress .	8.139384277683348e-08	door_(0.5471975);box_(0.060330085);book_(0.033213507);window_(0.024096102);bag_(0.020552173);	1.9145534679410048e-05
child	throw	bottle	AT	4.2	1.72	The child threw the bottle .	0.01951931044459343	knife_(0.09316059);ball_(0.04594676);book_(0.043414194);rock_(0.031972263);stone_(0.029995741);	1.3251174095785245e-06
soldier	gather	ball	AT	1.75	1.13	The soldier gathered the ball .	0.0006085404893383384	weapons_(0.04576024);others_(0.044892836);papers_(0.044216316);food_(0.021536984);money_(0.018764855);	3.963416747865267e-05
surfer	grab	frisbee	AT	3.45	1.83	The surfer grabbed the frisbee .			
speleologist	examine	book	AT	3.65	2.41	The speleologist examined the book .	0.0012200421188026667	rock_(0.06991712);rocks_(0.035989974);cave_(0.028865248);site_(0.028235603);scene_(0.022793388);	6.723823753418401e-05
climber	face	ocean	AT	2.35	1.15	The climber faced the ocean .	0.0019189162412658334	wall_(0.06736017);door_(0.059277516);window_(0.042721);sky_(0.03211826);camera_(0.021788042);	2.1789570382679813e-05
cowboy	ride	bike	AT	3.25	2.3	The cowboy rode the bike .	0.03678656741976738	horse_(0.3783719);horses_(0.05556604);bull_(0.04916488);bike_(0.036786567);wagon_(0.032258093);	2.8816202757298015e-05
farmer	pick	killer	AT	1.55	0.74	The farmer picked the killer .	3.3871685445774347e-05	apples_(0.03944232);flowers_(0.038710658);fruit_(0.03156418);sheep_(0.030633077);meat_(0.027421968);	5.835740466864081e-06
child	lend	car	AT	1.45	1.32	The child lent the car .	0.001578264171257615	hand_(0.068496384);money_(0.04613732);handkerchief_(0.03066098);book_(0.026148207);finger_(0.02337002);	8.955553494160995e-05
policeman	put	cake	AT	1.8	0.98	The policeman put the cake .	0.00029286430799402297	order_(0.11257246);call_(0.07021505);money_(0.06493527);phone_(0.024374647);key_(0.018713212);	4.74578973808093e-06
manager	rent	kayak	AT	2.75	1.7	The manager rented the kayak .			
employee	pass	rifle	AT	1.8	0.87	The employee passed the rifle .	0.0007773088873364031	sign_(0.065076545);card_(0.043117408);door_(0.032928966);paper_(0.023900265);bag_(0.021743516);	0.0016055075684562325
chemist	pour	juice	AT	2.75	1.44	The chemist poured the juice .	0.008334682323038578	tea_(0.15350741);coffee_(0.14125079);wine_(0.073008806);water_(0.072996475);mixture_(0.061135963);	3.067220313823782e-05
traveller	hand	screwdriver	AT	2.1	1.18	The traveller handed the screwdriver .			
scientist	report	marriage	AT	1.65	1.01	The scientist reported the marriage .	0.0002684344071894884	results_(0.13196377);discovery_(0.072828546);findings_(0.068443105);incident_(0.044953085);news_(0.04315496);	2.5978981284424663e-05
vandal	spray	perfume	AT	1.85	0.85	The vandal sprayed the perfume .	2.4931000552896876e-06	area_(0.070190705);ground_(0.053929597);wall_(0.047919523);floor_(0.044908855);window_(0.03896993);	4.789960144080396e-07
librarian	put	burglar	AT	1.25	0.54	The librarian put the burglar .			
reporter	bring	cake	AT	1.85	0.96	The reporter brought the cake .	0.0007006924715824425	news_(0.05564127);story_(0.03586945);photos_(0.025125258);photo_(0.023726445);pictures_(0.023262452);	4.74578973808093e-06
general	send	postcard	AT	3.2	1.4	The general sent the postcard .			
president	promise	bicycle	AT	2.25	1.76	The president promised the bicycle .	6.035917067492846e-06	same_(0.5477267);latter_(0.02579518);truth_(0.015740348);contrary_(0.015353816);following_(0.008224939);	1.3608902918349486e-05
programmer	load	ammunition	AT	1.75	1.22	The programmer loaded the ammunition .	8.998725388664752e-05	program_(0.3050686);file_(0.041899737);game_(0.03271328);code_(0.026060812);software_(0.022771217);	1.2841757779824547e-05
waiter	pour	gasoline	AT	1.4	0.8	The waiter poured the gasoline .	6.0832167037006e-06	wine_(0.5144773);champagne_(0.15610105);tea_(0.08612739);drinks_(0.0767581);coffee_(0.07240442);	8.101206958599505e-07
student	send	bomb	AT	1.2	0.51	The student sent the bomb .	0.000341487379046157	letter_(0.13956563);money_(0.05745948);message_(0.024663571);note_(0.024199063);copy_(0.0158917);	7.910001295385882e-05
journalist	carry	milk	AT	1.6	0.8	The journalist carried the milk .	5.908062667003833e-05	camera_(0.04731702);photograph_(0.04622661);picture_(0.042679828);news_(0.03146917);story_(0.030063365);	1.8678321112020058e-07
blacksmith	pour	wine	AT	1.6	0.73	The blacksmith poured the wine .	0.14665654301643372	wine_(0.14665654);beer_(0.06569729);coffee_(0.06455642);ale_(0.059403747);water_(0.04884397);	3.2416974136140198e-06
pusher	sell	chocolate	AT	3.0	1.45	The pusher sold the chocolate .	0.000685035134665668	car_(0.08295055);product_(0.0429982);goods_(0.0402359);ticket_(0.028182695);merchandise_(0.02018499);	1.2410735507728532e-05
soldier	throw	ball	AT	2.3	1.55	The soldier threw the ball .	0.01925680786371231	knife_(0.16222022);gun_(0.04585329);grenade_(0.034392707);pistol_(0.023589976);ball_(0.019256808);	3.963416747865267e-05
professor	teach	karate	AT	3.25	1.7	The professor taught the karate .			
mechanic	spread	chocolate	AT	1.65	1.01	The mechanic spread the chocolate .	9.522875916445628e-05	word_(0.19387107);cloth_(0.045369186);papers_(0.034954797);blanket_(0.033566304);money_(0.019293528);	1.7781121641746722e-05
teacher	give	drug	AT	1.4	0.58	The teacher gave the drug .	4.668971450882964e-05	answer_(0.27417254);order_(0.03128655);word_(0.023024175);lesson_(0.022775756);name_(0.01799796);	3.110808756900951e-05
president	give	book	AT	3.75	1.73	The president gave the book .	5.3229803597787395e-05	speech_(0.48983663);signal_(0.08276879);address_(0.06832122);order_(0.051025648);answer_(0.045317844);	2.873794801416807e-05
demonstrator	throw	frisbee	AT	2.05	1.4	The demonstrator threw the frisbee .			
jeweller	put	meat	AT	1.8	0.98	The jeweller put the meat .	5.007465369999409e-05	order_(0.21580286);money_(0.0769303);price_(0.03840469);coins_(0.024409665);bill_(0.022889093);	8.358860213775188e-06
diplomat	carry	dog	AT	3.0	1.18	The diplomat carried the dog .	0.0015535264974460006	letter_(0.031567812);briefcase_(0.02867287);papers_(0.016764948);book_(0.015811032);box_(0.01515231);	1.894392516987864e-05
billionaire	donate	book	AT	4.15	1.85	The billionaire donated the book .	0.0030695905443280935	money_(0.27360085);funds_(0.03268968);car_(0.028775698);house_(0.020466514);cash_(0.015833119);	2.873794801416807e-05
nurse	hand	hose	AT	2.35	1.35	The nurse handed the hose .	7.5099942478118464e-06	paper_(0.08107489);bag_(0.053744916);papers_(0.049864743);card_(0.044668593);tray_(0.03637281);	7.759445725241676e-05
chauffeur	carry	rifle	AT	2.1	1.26	The chauffeur carried the rifle .	0.0008837244822643697	luggage_(0.25288305);bags_(0.05152734);car_(0.04526007);suitcase_(0.026978);baby_(0.025277682);	0.00035352291888557374
volunteer	bring	hatchet	AT	1.75	0.77	The volunteer brought the hatchet .			
grandfather	tell	strategy	AT	4.15	1.35	The grandfather told the strategy .	3.2047337299445644e-06	story_(0.3392525);tale_(0.16536844);truth_(0.045047432);others_(0.02851853);stories_(0.024738938);	1.379039872517751e-06
confectioner	spread	cement	AT	1.2	0.4	The confectioner spread the cement .	7.436453302034352e-07	word_(0.34452304);news_(0.06802538);message_(0.06773252);idea_(0.026647886);story_(0.026158202);	2.7170499379280955e-06
sergeant	assign	homework	AT	2.3	1.65	The sergeant assigned the homework .	0.000437231850810349	task_(0.2289171);duty_(0.04425918);job_(0.04358032);mission_(0.027814582);position_(0.020161705);	9.274108379031532e-06
doctor	offer	breakfast	AT	2.15	1.39	The doctor offered the breakfast .	9.079236770048738e-05	bottle_(0.094089195);glass_(0.033841304);gun_(0.022449672);bag_(0.022283275);other_(0.017761339);	5.9593589867290575e-06
hostess	explain	poem	AT	1.75	0.99	The hostess explained the poem .	0.00018515944248065352	situation_(0.22315545);menu_(0.17342989);rules_(0.025284667);problem_(0.02290621);question_(0.012267629);	5.452162440633401e-06
farmer	spray	cream	AT	2.15	1.31	The farmer sprayed the cream .	0.00028490068507380784	ground_(0.14941317);air_(0.039189503);dirt_(0.037835646);field_(0.03282945);fields_(0.020524854);	2.4646788006066345e-05
priest	teach	chemistry	AT	1.85	1.28	The priest taught the chemistry .	4.780881681654137e-07	children_(0.69741774);child_(0.04533821);boys_(0.040553834);girls_(0.026383044);boy_(0.019746067);	1.8333425089167577e-07
beautician	spread	paint	AT	2.9	1.51	The beautician spread the paint .	0.00011605810868786648	word_(0.45312166);message_(0.07729453);news_(0.07662524);idea_(0.02451637);story_(0.017191088);	2.622755346237682e-06
bartender	hand	lancet	AT	1.4	0.58	The bartender handed the lancet .			
witness	report	birth	AT	2.4	1.28	The witness reported the birth .	0.0001289691572310403	incident_(0.15721801);attack_(0.06031448);crime_(0.0573257);accident_(0.049870595);murder_(0.04746072);	5.600553322437918e-06
collector	donate	blood	AT	3.4	1.69	The collector donated the blood .	9.761026012711227e-05	collection_(0.0514087);money_(0.04006628);painting_(0.029689271);book_(0.029007576);land_(0.022285042);	2.9303953851922415e-05
porter	load	file	AT	2.8	1.17	The porter loaded the file .	8.40503053041175e-05	cart_(0.11434304);horses_(0.086930044);car_(0.06589844);luggage_(0.054408044);wagon_(0.04219165);	0.00037396527477540076
child	throw	spear	AT	1.6	0.58	The child threw the spear .	0.005094602238386869	knife_(0.09316059);ball_(0.04594676);book_(0.043414194);rock_(0.031972263);stone_(0.029995741);	9.761712863110006e-05
spy	pass	frisbee	AT	1.55	0.86	The spy passed the frisbee .			
dealer	sell	meat	AT	3.9	2.07	The dealer sold the meat .	0.00027706794207915664	car_(0.2827689);cars_(0.027115397);painting_(0.0178478);vehicle_(0.016372893);bike_(0.014213063);	1.7447833670303226e-05
patient	report	crime	AT	2.25	1.18	The patient reported the crime .	0.017814496532082558	incident_(0.10728997);injury_(0.051539302);accident_(0.0479927);seizure_(0.041413542);symptoms_(0.031438082);	5.789420811197488e-06
professor	donate	organ	AT	2.35	1.42	The professor donated the organ .	0.00984417088329792	money_(0.04822752);book_(0.03132606);land_(0.029679772);collection_(0.026251622);manuscript_(0.024710296);	8.695215001353063e-06
footballer	pass	knife	AT	1.55	0.67	The footballer passed the knife .	0.002156418515369296	ball_(0.20888482);card_(0.03508394);bottle_(0.020050216);bag_(0.019335616);sign_(0.01716087);	0.0002024059504037723
boss	promise	heaven	AT	2.25	1.73	The boss promised the heaven .	4.321679625718389e-06	same_(0.3741781);best_(0.06160867);truth_(0.04346741);world_(0.029808544);boss_(0.020669034);	3.4960172342834994e-05
waiter	bring	guitar	AT	1.55	0.97	The waiter brought the guitar .	1.662321483308915e-05	drinks_(0.20080687);wine_(0.14325517);food_(0.10010986);tea_(0.07676209);check_(0.0766278);	2.7022018912248313e-05
government	offer	drink	AT	1.5	0.81	The government offered the drink .	2.828567085089162e-05	same_(0.09952547);land_(0.041098405);money_(0.034248967);loan_(0.027278446);contract_(0.026288899);	1.8075625121127814e-06
witness	explain	equation	AT	1.8	1.03	The witness explained the equation .	6.942610343685374e-05	situation_(0.18992573);circumstances_(0.07384232);facts_(0.043578684);case_(0.023809452);incident_(0.019577352);	3.1137246878643055e-06
anchorman	tell	parable	AT	3.0	1.41	The anchorman told the parable .			
boss	assign	medal	AT	3.0	1.76	The boss assigned the medal .	7.302700396394357e-06	job_(0.09865141);task_(0.04681473);driver_(0.016644448);assignment_(0.013299968);jobs_(0.012544679);	7.074298991938122e-06
farmer	sell	drug	AT	1.45	0.67	The farmer sold the drug .	0.0001813445269363001	land_(0.14599381);farm_(0.053331394);cow_(0.048989322);sheep_(0.037873674);cattle_(0.035524607);	3.110808756900951e-05
parent	give	gun	AT	1.85	1.01	The parent gave the gun .	0.0003324802964925766	answer_(0.14439277);order_(0.068999976);child_(0.054985777);word_(0.047382303);name_(0.042232536);	0.00484524155035615
mechanic	rent	boat	AT	2.35	1.39	The mechanic rented the boat .	0.008877894841134548	car_(0.33813834);truck_(0.112426095);vehicle_(0.047358997);trailer_(0.042246155);van_(0.04081106);	4.975226693204604e-05
hairstylist	spray	pesticide	AT	1.25	0.43	The hairstylist sprayed the pesticide .			
child	tell	verdict	AT	2.05	1.07	The child told the verdict .	4.8721118218963966e-05	story_(0.34602496);truth_(0.17469692);tale_(0.16734636);child_(0.022882622);others_(0.016730431);	2.9640814318554476e-06
crew	load	stroller	AT	3.4	1.71	The crew loaded the stroller .			
teacher	lend	gun	AT	1.85	1.35	The teacher lent the gun .	0.0004989581066183746	money_(0.16541924);book_(0.054656588);books_(0.02680612);teacher_(0.01302606);hand_(0.011177938);	0.00484524155035615
bank	assign	book	AT	2.1	1.3	The bank assigned the book .	0.0007234117947518826	money_(0.049386326);number_(0.028904894);account_(0.025051473);amount_(0.024809582);credit_(0.020791387);	2.873794801416807e-05
employer	offer	candy	AT	2.85	1.42	The employer offered the candy .	0.00011273290874669328	job_(0.15994541);same_(0.091219194);money_(0.0674653);contract_(0.03130052);opportunity_(0.013016293);	9.307321420237713e-07
priest	promise	promotion	AT	2.2	1.25	The priest promised the promotion .	2.5285846277256496e-05	same_(0.4306415);truth_(0.06009095);girl_(0.03687368);boy_(0.024356585);child_(0.022088293);	1.7023437976604328e-05
investor	rent	bicycle	AT	2.35	1.49	The investor rented the bicycle .	0.00010697048855945468	building_(0.14967856);house_(0.14700009);property_(0.04863371);land_(0.042294823);space_(0.03590727);	1.3608902918349486e-05
salesperson	send	gun	AT	2.3	1.76	The salesperson sent the gun .	0.00022408680524677038	check_(0.17218034);bill_(0.12924422);money_(0.089588754);flowers_(0.032997012);order_(0.027888933);	0.002768379170447588
sculptor	teach	skydiving	AT	1.15	0.36	The sculptor taught the skydiving .			
usurer	lend	toy	AT	1.9	1.58	The usurer lent the toy .	3.422177178435959e-05	money_(0.43120214);funds_(0.07540202);proceeds_(0.021353474);cash_(0.018894529);same_(0.007210675);	3.3746541703294497e-06
teacher	explain	tactic	AT	4.55	2.01	The teacher explained the tactic .	0.0002144088502973318	situation_(0.16722642);problem_(0.084600955);rules_(0.05452162);facts_(0.030500203);lesson_(0.030345445);	1.7643042156123556e-05
student	pass	river	AT	2.95	1.63	The student passed the river .	3.7737920592917362e-06	test_(0.7321757);exam_(0.123226345);tests_(0.029387971);examination_(0.024171235);exams_(0.012642238);	1.0867672244785354e-05
engineer	draw	flower	AT	2.1	1.14	The engineer drew the flower .	5.345421959646046e-05	line_(0.29053554);lines_(0.062254213);diagram_(0.058546428);curve_(0.025318336);lever_(0.018007679);	6.144750841485802e-07
pupil	draw	turbine	AT	2.95	1.63	The pupil drew the turbine .	2.0891013718937756e-06	line_(0.13467439);sword_(0.05084291);picture_(0.049972054);knife_(0.046016663);blade_(0.034610305);	9.335612958238926e-06
veterinarian	examine	epigraph	AT	1.55	0.8	The veterinarian examined the epigraph .			
child	write	diagnosis	AT	1.05	0.22	The child wrote the diagnosis .	0.00016421057807747275	words_(0.16071145);text_(0.08426321);letter_(0.054615475);lyrics_(0.029437535);word_(0.029181886);	8.222063740959129e-08
archeologist	examine	dog	AT	1.6	0.92	The archeologist examined the dog .	0.00010484098311280832	site_(0.0957792);area_(0.03270813);remains_(0.028811112);object_(0.026178433);scene_(0.01282152);	1.6272497305180877e-05
doctor	write	conjugation	AT	3.05	1.47	The doctor wrote the conjugation .			
